id,created_time,location,no_comments,no_likes,filter,link,caption,thumbnail,tags,user_name,user_id
1479926521992274516_1484936442,2017-03-27 20:56:50,,8,123,Normal,https://www.instagram.com/p/BSJwVStB2JU/,Dock Café. #Tabriz #Iran @lensculture #everydayiran #everydayazb #hikaricreative #helloicp #reportagespotlight #gettyreportage #streetphotographers #burnmagazine #bnw_planet #USPiran #MEdailylife #1415IRAN #outofthephone #ig_persia #Routinism#1415mp #1415mobilephotographers #everydaymiddleeast #streetlife_award #everydaytabriz #myfeatureshot #lensculturestreets #everydayclimatechange #akasimagazine #everydaybakhish #phmuseum #uncoveriran,,"medailylife, routinism, uspiran, bnw_planet, everydayclimatechange, everydaytabriz, everydayiran, uncoveriran, iran, 1415mobilephotographers, hikaricreative, tabriz, streetphotographers, outofthephone, 1415iran, reportagespotlight, myfeatureshot, gettyreportage, helloicp, ig_persia, everydaybakhish, phmuseum, everydaymiddleeast, burnmagazine, everydayazb, 1415mp, streetlife_award, akasimagazine, lensculturestreets",sajjaddakhili,1484936442
1479925282055715809_2968718695,2017-03-27 20:54:23,,0,46,Normal,https://www.instagram.com/p/BSJwDP7DPvh/,"#Repost @ravimishraindia ・・・ ""Every time I pick up the basket, my head aches, but it recovers after some time"", recollects Sandeep, a 13-year-old boy who shares his experience of working in the coalfields of Jharia while scavenging coal since last one year. Sandeep , who used to help his father in the fields earlier, has never been to a school. On being asked about his desire/dream, he says that he dreams of riding a tempo rickshaw after growing up in order to earn a living. This year I will be sharing stories that I have covered in Jharia for the past 8 years. #Everydayindia #everydayclimatechange #everydayeverywhere #people #life #climatechange #pollution #fire #nature #India #Asia #reportagespotlight #landscape #NatgeoEarthDay #tybitto #dailylifeindia #everydaychildhood",,"dailylifeindia, repost, people, everydayclimatechange, pollution, india, nature, fire, tybitto, life, climatechange, asia, everydayeverywhere, reportagespotlight, landscape, natgeoearthday, everydayindia, everydaychildhood",everydaychildhood,2968718695
1479917243001051255_2968718695,2017-03-27 20:38:24,,0,50,Normal,https://www.instagram.com/p/BSJuOQ-DZh3/,"#Repost @ravimishraindia ・・・ ""I can lift almost 30- 50 kg of coal at a time"", recounts Gautam Kumar Yadav, 13, who has been working in the coalfields of Jharia since the age of 5 i.e. for eight long years! With Hindi as his favourite subject, Gautam goes to school and studies in fourth grade, presently. Although unable to recall much of his learnings from the subject, he tells that he is strong in the field and can cope with peculiarities like headaches. While appreciating him for his dedication, I asked him about his dream. Aiming high, he said that he would love to join the Police services or become a Doctor or work with BCCL -a subsidiary of Coal India Limited. This year I will be sharing stories that I have covered in Jharia for the past 8 years. #Everydayindia #everydayclimatechange #everydayeverywhere #people #life #climatechange #pollution #fire #nature #India #Asia #reportagespotlight #landscape #NatgeoEarthDay #PVCHR #tybittoo #everydaychildhood",,"repost, people, pvchr, everydayclimatechange, pollution, india, nature, tybittoo, fire, life, climatechange, asia, everydayeverywhere, reportagespotlight, landscape, natgeoearthday, everydayindia, everydaychildhood",everydaychildhood,2968718695
1479904955049302663_2968718695,2017-03-27 20:14:00,,1,74,Normal,https://www.instagram.com/p/BSJrbc7DdqH/,"#Repost @ravimishraindia ・・・ Babu (Changed name),6, poses for a portrait in Jharia, Jharkhand. I first met Babu in 2014, a 3-year-old toddler then, whose face was covered with black dust blowing out of the coal burning just a few metres away from him. It was very scary to see him sitting and playing so close to the fire all alone, so I moved him away from it. Seeing toddlers and young children around the burning coal is a very common scene, but, mostly there is an adult around, so I was a little surprised to see Babu sitting alone. Hence, I asked the people around about the whereabouts of his parents. I was informed that Babu had lost his parents in an accident, and is being raised by his grand parents. I have been meeting Babu every time I go back to Jharia. My eyes fill with tears of joy every time I see him, but it also breaks my heart to see a toddler turning into a man, seeing him missing out on being a child. It's heartbreaking to watch him carry chunks of scavenged coal, and not being given a chance to study, play and have a childhood. This year I will be sharing stories that I have covered in Jharia for the past 8 years. #Everydayindia #everydayclimatechange #everydayeverywhere #people #life #climatechange #pollution #fire #nature #India #Asia #reportagespotlight #landscape #NatgeoEarthDay #January2017 #everydaychildhood",,"repost, people, everydayclimatechange, pollution, india, nature, fire, life, climatechange, january2017, asia, everydayeverywhere, reportagespotlight, landscape, natgeoearthday, everydayindia, everydaychildhood",everydaychildhood,2968718695
1479879184457043847_2968718695,2017-03-27 19:22:47,,0,68,Normal,https://www.instagram.com/p/BSJlkcMDo-H/,"#Repost @ravimishraindia ・・・ Salman (10) poses for a portrait in Jharia, Jharkhand. I dream of becoming an engineer and help my family by getting a Job where I can earn more then 100 - 120 RS (approx 2 USD), I get very tired because we start walking (working) at around 4 A.M everyday, and walk (work) till late in the afternoon. The scavengers around this region start their day long before the sun rises in the sky, a big group of scavengers, especially women and young children between the age group of 8 to 15, begin the first of countless treks down a steep and narrow switchback into the open pit mine to scavenge chunks of coal, which they carry back to the surface in baskets balanced atop their heads. This year I will be sharing some of my favourite stories that I have covered in Jharia for the past 8 years. #Everydayindia #everydayclimatechange #everydayeverywhere #people #life #climatechange #pollution #fire #nature #India #Asia #reportagespotlight #landscape #NatgeoEarthDay #January2017 #everydaychildhood",,"repost, people, everydayclimatechange, pollution, india, nature, fire, life, climatechange, january2017, asia, everydayeverywhere, reportagespotlight, landscape, natgeoearthday, everydayindia, everydaychildhood",everydaychildhood,2968718695
1479877434022349484_3973941991,2017-03-27 19:19:19,"36.5625, 52.0319",0,28,Normal,https://www.instagram.com/p/BSJlK9-BMqs/,. . Two couples of the passenger during the holidays at the Caspian sea. . . photo by: @farshidtighehsaz . . #caspianseaproject #caspiansea #documentryphotography #blackandwhitephotography #bnw_life #bnw #everydayeverywhere #everydayrussia #everydayasia #medailylife #everydayclimatechange #everydayaze #instagram #documentary #climatechange #socialmedia #socialissues #contemporaryissues #mazandaran,,"medailylife, documentryphotography, caspianseaproject, everydayclimatechange, everydayasia, documentary, caspiansea, everydayrussia, instagram, socialissues, blackandwhitephotography, climatechange, contemporaryissues, everydayeverywhere, bnw, socialmedia, everydayaze, mazandaran, bnw_life",caspianseaproject,3973941991
1479833841296659402_1682880966,2017-03-27 17:52:42,,1,42,Inkwell,https://www.instagram.com/p/BSJbQnFFtPK/,Photo by @duniaimaji (Fahreza Ahmad). Pedicab. March 2017. #creativeimagemagazine #everydayeverywhere #everydayclimatechange #reportagespotlight #1000kata #pewartafotoindonesia,,"everydayeverywhere, everydayclimatechange, pewartafotoindonesia, reportagespotlight, 1000kata, creativeimagemagazine",duniaimaji,1682880966
1479792903211897968_353757458,2017-03-27 16:31:22,,0,55,Normal,https://www.instagram.com/p/BSJR84hFtRw/,Gajah Sumatera asal kabupaten Lahat #Photojournalism #everydayclimatechange #onasignment #mobilephoto #smartphone #xiomi,,"mobilephoto, smartphone, everydayclimatechange, photojournalism, onasignment, xiomi",iwancheristian,353757458
1479819661167050684_200178188,2017-03-27 17:24:32,,4,98,Normal,https://www.instagram.com/p/BSJYCQzgD-8/,"#Caracas y sus lugares escondidos. La pastora me parece uno de los lugares más pintorescos de Caracas, tiene un estilo bastante colonial y por segundos te hace retroceder en el tiempo. . . . . . . . . . . . . #ig_venezuela #instavenezuela #photography #ig_venezuelan_pro #spicollective #everydayclimatechange #everydaylatinamerica #rmtf #photodocumentary #documentaryphoto #everybodystreet #streetcolor #lensculturestreets #colorphotography #instaven #streetphotovenezuela #myspc17 #outofthephone #friendsinperson #ig_venezuela #life_is_street #streetsgrammer #instalovenezuela #cultureir #ig_latinoamerica_ #ig_color #urbanocity #elnacionalweb #people_infinityk",,"everybodystreet, streetsgrammer, rmtf, streetcolor, lensculturestreets, spicollective, instalovenezuela, caracas, ig_venezuela, ig_venezuelan_pro, urbanocity, ig_latinoamerica_, documentaryphoto, myspc17, photography, instavenezuela, elnacionalweb, ig_color, people_infinityk, everydaylatinamerica, everydayclimatechange, photodocumentary, colorphotography, outofthephone, friendsinperson, life_is_street, streetphotovenezuela, cultureir, instaven",davidgil.s,200178188
1479768313667061956_2098879351,2017-03-27 15:42:31,,0,28,Normal,https://www.instagram.com/p/BSJMXDuAQjE/,"Pastoralists bring their livestock home after grazing them on the ever depleting rangeland in the Afar Region of Ethiopia. In the foreground, camels try to graze on the invasive species, Prosopis. This thorny tree is fast encroaching on the already shrinking grazing land, depleting the water table and hindering pastoralists access to the rangeland. Erratic rainfall and more frequent droughts are further undermining the viability of pastoral livelihoods in the area, placing more pressure on scarce resources and exacerbating conflict between the Afari and Somali tribes. #ethiopia #africa #climatechange #drought #internationaldevelopment #pastoralism #livelihoods #everydayclimatechange #resilience #travel",,"climatechange, livelihoods, travel, pastoralism, everydayclimatechange, ethiopia, drought, resilience, internationaldevelopment, africa",lisajanemurray,2098879351
1479762029820320862_1928011627,2017-03-27 15:30:02,"-54.804454525437, -68.357066834391",3,94,Normal,https://www.instagram.com/p/BSJK7nbjRxe/,President Obama ones gave a press conference in Amsterdam with Rembrandts' Night Watch as backdrop. We have Antarctica's Neko Harbour as backdrop. Not a bad competitor! Great team of future leaders. @2041climateforce . . . . . . #travelwithquark #antarctica #southpole #landscape_captures #landscape_lovers #loves_landscape #bns_landscape #landscapephotography #landscapestylegf #everydayclimatechange #climateforce,,"adventureculture, worldcaptures, antarctica, landscapephotography, climatechange, natureaddict, thegreatoutdoors, globewanderer, polartravel, ig_naturelovers, southpole, travel, snow_perfection, expedition, climateforce, arctic, nature_seekers, outdoors, worldplaces, ig_worldclub, travelphotography, everydayclimatechange, landscapestylegf, naturegeography, travelwithquark, landscape_lovers, iceberg, natureonly, landscape_captures, mytravelgram, globalwarming, big_shotz, bns_landscape, expeditionearth, travelingram, climatechangeisreal, adventureinyou, loves_landscape, landscapephotos",k.machielse,1928011627
